,coordinates,score
345,"-80.9486561,43.7244886",0.2708628475666046
346,"-100,40",0.5960895419120789
347,"100.41999,6.26608",0.914517343044281
348,"79.88870201,6.82060275",0.1388518214225769
349,"-74.9093168,40.16582959",0.6897743940353394
350,"90.4201089,23.768489",0.4016803205013275
351,"-73.56726563,45.63697547",0.15669864416122437
352,"-77.01915473,38.88808511",0.8836778402328491
353,"-79.40022,43.65291",0.24955709278583527
354,"-84.3889,33.7566",0.08116987347602844
355,"92.4199219,27.2672195",0.7113357782363892
356,"-3.1550601,51.4946213",0.8732208013534546
357,"-76.8,17.9833",0.9223757386207581
358,"-74.0593872,40.2448804",0.32745346426963806
359,"-97.73549055,30.26585335",0.2975888252258301
360,"144.77613767,-37.79472518",0.562981903553009
361,"2.76427566,41.71008756",0.5189547538757324
362,"-78.3195,44.30592",0.09670321643352509
363,"48.1211215,29.0826043",0.2683025598526001
364,"-73.56725453,45.75975883",0.9292933940887451
365,"-4.29901,51.86055",0.48115426301956177
366,"-90.08392079,29.85268533",0.15565252304077148
367,"-76.5832,36.7281",0.3324695825576782
368,"-0.1094,51.5141",0.7099409103393555
369,"-77.02543656,38.93969493",0.9663153886795044
370,"18.431463,-33.922167",0.891290545463562
371,"-84.3070153,33.747098",0.30110564827919006
372,"-2.25852636,52.47326079",0.16181987524032593
373,"73.77840284,18.5045045",0.40131035447120667
374,"3.9167,7.3964",0.38817042112350464
375,"-73.56725453,45.75975883",0.054958730936050415
376,"-95.89002,36.03127",0.07284360378980637
377,"-79.6145,44.3857",0.154564768075943
378,"-118.33935365,34.09640656",0.5125912427902222
379,"96.15963936,16.79172284",0.7657374739646912
380,"-53,-11",0.8440617322921753
381,"-85.5767951,38.2349269",0.3481028079986572
382,"-76.87160223,38.84451207",0.35190457105636597
383,"-0.13608912,51.50413561",0.22283093631267548
384,"72.82518,19.06782",0.9551189541816711
385,"73.83888889,26.57277778",0.17631444334983826
386,"-73.8531,40.7493",0.05329705774784088
387,"-80.192,25.7752",0.8833139538764954
388,"-75.5046,39.7726",0.09592416137456894
389,"-81.32806152,48.47593351",0.8778442144393921
390,"-4.01618958,31.09807093",0.28184348344802856
391,"-80.21616276,44.49840009",0.36309611797332764
392,"50.76628773,25.21439853",0.05870484560728073
393,"-0.3033274,51.5495045",0.3142811954021454
394,"-96.4512699,32.91302002",0.3706703782081604
395,"-80.3547177,43.3930366",0.4284665882587433
396,"-117.566,33.8753",0.3056049942970276
397,"-0.14309049,51.50094238",0.2936049997806549
398,"-77.45702,44.15597",0.49774742126464844
399,"107.58885768,-6.87210897",0.4118366241455078
